session_id,customer_id,campaign_id,session_date,pages_viewed,converted
6308,1483,1,2024-04-23,4,1
6309,440,1,2022-02-26,4,0
6310,1497,4,2024-04-29,4,1
6311,479,18,2022-06-17,5,1
6312,759,17,2024-12-28,2,1
6313,284,12,2022-03-23,6,1
6314,976,15,2024-08-07,3,0
6315,768,10,2022-06-30,4,0
6316,286,6,2024-09-29,2,0
6317,1157,12,2022-06-28,5,1
6318,627,14,2023-03-21,6,0
6319,251,7,2024-04-06,7,1
6320,633,2,2024-09-15,7,0
6321,683,20,2022-01-18,1,1
6322,1443,19,2024-06-13,7,0
6323,326,6,2022-10-21,5,1
6324,1292,15,2022-08-17,6,0
6325,918,12,2024-07-05,10,0
6326,999,16,2024-05-24,4,1
6327,539,18,2022-10-12,8,0
6328,1342,18,2023-06-02,8,1
6329,880,4,2024-11-27,4,1
6330,1025,10,2024-06-08,1,0
6331,972,4,2023-08-10,3,0
6332,1246,1,2024-05-24,10,0
6333,513,5,2022-12-30,3,1
6334,252,17,2023-02-28,7,0
6335,949,4,2023-01-11,4,1
6336,705,1,2024-12-20,8,1
6337,459,17,2023-12-10,2,0
6338,217,13,2024-02-21,8,0
6339,839,6,2024-07-19,8,0
6340,325,9,2024-06-13,8,0
6341,255,18,2024-04-11,6,0
6342,1048,16,2022-09-09,4,1
6343,790,13,2023-03-25,5,1
6344,440,13,2023-11-06,4,0
6345,429,17,2024-05-29,5,1
6346,1215,1,2023-12-09,5,0
6347,444,4,2023-05-13,1,1
6348,753,16,2023-02-14,1,0
6349,246,15,2023-10-04,4,0
6350,816,18,2024-06-20,8,0
6351,28,12,2022-07-10,9,1
6352,249,9,2023-09-06,2,1
6353,276,6,2023-10-08,4,1
6354,90,11,2022-08-03,1,0
6355,1085,9,2024-04-29,3,1
6356,1449,4,2023-12-26,5,1
6357,219,9,2022-01-26,4,0
6358,1005,3,2023-02-08,3,1
6359,92,11,2023-05-16,6,1
6360,456,20,2024-11-16,4,0
6361,929,10,2024-04-03,2,0
6362,313,9,2022-10-09,2,0
6363,1276,20,2022-09-17,4,0
6364,1231,1,2024-06-15,7,0
6365,1434,16,2022-08-24,3,0
6366,1500,19,2024-03-09,9,0
6367,987,11,2023-05-04,8,1
6368,997,5,2024-09-20,7,1
6369,432,5,2023-08-18,6,0
6370,1402,17,2023-09-22,7,0
6371,425,20,2023-04-20,8,1
6372,1414,14,2024-06-10,7,0
6373,746,1,2024-08-29,9,1
6374,165,18,2023-07-19,10,1
6375,831,5,2024-11-23,5,0
6376,50,2,2022-10-25,9,1
6377,873,4,2022-02-25,3,1
6378,1181,17,2023-11-14,1,1
6379,1484,9,2023-11-17,2,1
6380,735,11,2024-04-14,2,0
6381,53,12,2022-02-21,6,0
6382,349,4,2022-02-27,10,1
6383,504,11,2022-06-26,9,0
6384,419,11,2022-04-21,9,0
6385,1099,1,2022-05-27,6,0
6386,1480,20,2024-09-20,6,1
6387,115,16,2022-11-09,5,1
6388,911,17,2022-06-24,8,0
6389,1002,11,2024-09-28,1,0
6390,419,2,2023-09-16,8,1
6391,1303,7,2023-08-09,9,0
6392,1256,18,2023-05-23,3,1
6393,11,4,2024-04-01,10,1
6394,699,9,2023-08-14,5,1
6395,44,12,2023-11-06,8,1
6396,13,3,2024-03-07,4,1
6397,394,1,2022-08-30,1,0
6398,81,6,2022-01-12,1,0
6399,1350,19,2022-11-29,3,1
6400,27,8,2023-05-09,4,0
6401,516,15,2023-03-24,10,1
6402,924,6,2022-01-11,4,1
6403,27,19,2022-12-20,10,1
6404,175,17,2022-02-13,3,1
6405,210,1,2023-01-15,2,0
6406,1088,5,2024-04-22,9,0
6407,161,3,2023-10-01,2,1
6408,845,7,2022-02-18,6,0
6409,1097,4,2022-11-15,9,0
6410,1307,11,2022-08-08,6,1
6411,188,9,2022-12-08,4,1
6412,90,7,2024-11-13,4,1
6413,813,6,2022-11-12,4,0
6414,1185,16,2022-02-08,1,1
6415,1385,12,2023-01-24,9,0
6416,309,8,2023-09-12,4,0
6417,1326,2,2022-03-19,1,0
6418,883,7,2024-04-19,4,0
6419,777,19,2023-04-02,7,1
6420,667,13,2022-05-27,3,0
6421,686,6,2023-08-14,4,1
6422,821,3,2023-12-01,9,0
6423,637,12,2024-10-30,10,0
6424,666,18,2023-07-26,5,0
6425,1246,15,2024-02-26,9,1
6426,828,3,2023-04-11,8,1
6427,1433,2,2024-09-16,10,0
6428,1014,6,2024-11-22,7,1
6429,833,12,2022-10-17,5,0
6430,35,4,2024-05-18,9,0
6431,5,10,2023-12-07,9,0
6432,181,14,2023-03-30,2,0
6433,1218,14,2024-03-01,9,0
6434,1491,8,2022-05-01,6,1
6435,839,5,2022-04-05,6,1
6436,224,9,2024-07-15,8,0
6437,749,9,2022-02-22,2,0
6438,385,7,2022-07-05,8,0
6439,1118,18,2022-05-25,6,1
6440,228,1,2022-09-06,2,1
6441,744,1,2024-09-14,10,0
6442,1456,7,2022-06-03,7,1
6443,1203,2,2023-10-01,1,1
6444,235,7,2022-08-24,3,0
6445,483,20,2023-08-27,3,0
6446,870,15,2024-12-24,2,1
6447,580,3,2022-03-17,9,0
6448,878,4,2023-03-25,9,1
6449,476,10,2023-08-07,7,1
6450,494,5,2023-10-01,6,1
6451,38,15,2022-08-07,2,0
6452,469,1,2024-12-07,9,1
6453,173,11,2023-09-15,8,0
6454,975,20,2024-08-30,4,1
6455,797,16,2022-10-18,6,0
6456,527,1,2022-11-01,9,0
6457,868,8,2024-03-12,4,1
6458,1326,14,2023-06-02,2,1
6459,1153,11,2022-03-03,5,1
6460,1428,9,2024-06-16,9,0
6461,817,5,2023-09-24,9,1
6462,1263,3,2023-05-14,2,1
6463,160,1,2024-08-25,4,0
6464,189,11,2024-12-26,10,1
6465,984,1,2024-04-01,1,0
6466,75,10,2022-01-05,7,0
6467,1352,10,2023-03-09,8,0
6468,509,7,2023-03-17,9,0
6469,1247,14,2023-01-10,6,1
6470,9,15,2023-06-30,7,1
6471,863,19,2023-03-09,10,0
6472,245,13,2023-01-19,9,0
6473,580,1,2024-06-22,9,0
6474,1223,5,2023-07-25,10,1
6475,966,15,2022-07-12,7,0
6476,17,9,2023-02-24,3,0
6477,804,13,2022-11-05,6,0
6478,1325,7,2024-03-29,4,0
6479,441,9,2023-12-22,2,1
6480,910,9,2023-04-03,6,0
6481,239,9,2022-04-23,1,1
6482,1472,8,2022-01-22,4,1
6483,1092,19,2023-12-04,7,1
6484,562,10,2022-10-28,6,0
6485,108,14,2024-02-19,7,1
6486,430,2,2022-08-15,7,1
6487,69,3,2023-01-24,10,0
6488,14,16,2022-09-08,5,0
6489,518,12,2023-10-15,5,1
6490,1037,11,2022-07-22,6,0
6491,1133,10,2024-09-03,3,1
6492,128,19,2022-08-23,10,0
6493,341,18,2023-09-23,7,1
6494,1431,18,2024-06-30,7,0
6495,563,16,2023-11-06,8,1
6496,15,13,2023-07-06,10,0
6497,403,20,2022-05-20,10,1
6498,718,7,2022-12-03,4,1
6499,907,12,2022-12-08,9,0
6500,94,9,2022-11-22,3,0
6501,968,15,2024-11-11,8,1
6502,1014,5,2022-04-30,6,1
6503,1173,19,2023-11-03,3,0
6504,113,6,2024-07-20,10,0
6505,1489,17,2023-12-25,1,0
6506,998,3,2024-01-17,8,0
6507,944,7,2023-06-18,2,0
6508,39,12,2022-05-04,8,1
6509,1339,18,2024-01-10,3,1
6510,267,17,2024-12-15,7,0
6511,811,20,2024-12-01,6,1
6512,905,6,2024-08-22,9,0
6513,1123,13,2022-03-01,2,1
6514,1350,2,2022-11-18,8,0
6515,99,11,2023-05-10,4,0
6516,943,12,2023-07-27,7,1
6517,333,20,2023-05-24,4,0
6518,1468,2,2023-04-27,1,0
6519,282,6,2024-02-12,7,0
6520,207,4,2024-06-20,6,1
6521,163,18,2022-02-06,1,0
6522,441,4,2024-11-09,3,1
6523,118,18,2022-10-26,4,0
6524,79,9,2023-02-26,7,0
6525,1484,11,2023-04-22,1,1
6526,1390,16,2024-02-12,1,1
6527,460,19,2023-11-27,5,0
6528,1167,13,2024-03-03,5,1
6529,1323,4,2023-03-18,6,1
6530,865,1,2022-02-14,2,1
6531,1439,15,2023-03-01,1,1
6532,463,18,2022-12-05,1,0
6533,1139,13,2023-09-27,3,0
6534,757,2,2022-07-23,9,1
6535,1319,1,2024-11-02,3,0
6536,331,5,2023-04-25,9,1
6537,30,16,2023-06-15,3,1
6538,909,16,2024-12-02,5,1
6539,373,20,2022-08-15,1,1
6540,913,19,2024-08-01,9,1
6541,781,14,2023-04-22,8,1
6542,289,2,2023-06-08,5,1
6543,748,1,2024-12-18,2,0
6544,1156,5,2024-08-16,6,1
6545,1442,10,2024-07-14,4,0
6546,248,14,2023-11-23,6,0
6547,414,10,2024-08-31,9,1
6548,288,20,2022-12-10,2,1
6549,328,2,2023-01-23,8,1
6550,779,12,2022-03-27,4,1
6551,659,15,2023-04-20,10,1
6552,485,12,2023-11-17,9,1
6553,392,1,2024-09-07,5,0
6554,1436,9,2023-04-22,10,1
6555,148,14,2022-04-19,10,1
6556,725,4,2023-04-28,3,1
6557,1285,6,2022-02-21,9,1
6558,165,3,2022-04-19,4,1
6559,914,9,2023-11-17,3,1
6560,733,4,2024-07-07,4,0
6561,709,13,2022-08-19,8,0
6562,3,7,2023-01-07,6,1
6563,941,9,2023-07-19,8,1
6564,290,12,2024-02-22,6,0
6565,91,16,2022-10-19,5,1
6566,395,12,2024-10-08,7,0
6567,355,20,2023-08-06,5,1
6568,681,14,2023-07-13,8,1
6569,120,16,2024-10-16,8,0
6570,546,16,2024-12-18,3,1
6571,284,18,2024-02-11,6,0
6572,1217,6,2022-01-07,5,0
6573,882,2,2023-01-17,3,0
6574,1082,9,2024-02-22,5,1
6575,1028,6,2022-03-18,7,0
6576,1241,8,2023-06-18,9,0
6577,135,20,2022-05-13,3,1
6578,726,4,2022-07-02,3,1
6579,1102,14,2024-11-01,5,0
6580,1467,3,2024-07-07,6,1
6581,916,14,2022-05-09,10,0
6582,1451,8,2022-10-15,6,0
6583,806,20,2022-05-28,3,1
6584,1174,7,2024-05-05,2,1
6585,769,2,2024-12-13,6,1
6586,753,1,2023-12-13,10,0
6587,45,11,2023-03-31,9,0
6588,509,18,2024-07-02,9,0
6589,968,18,2024-06-03,5,1
6590,519,8,2022-05-03,1,0
6591,437,9,2023-10-09,2,1
6592,399,13,2024-12-17,1,1
6593,1087,20,2022-02-05,6,1
6594,1065,6,2022-11-02,1,1
6595,1102,9,2024-12-26,5,1
6596,246,20,2024-08-24,2,1
6597,87,6,2024-04-09,2,0
6598,247,19,2024-10-15,2,0
6599,1374,10,2023-11-04,7,1
6600,692,5,2024-07-04,7,0
6601,240,16,2022-11-07,10,1
6602,729,14,2022-07-31,2,0
6603,899,14,2022-06-30,7,1
6604,1240,8,2024-06-11,8,0
6605,517,18,2023-01-26,1,1
6606,1392,7,2024-08-17,10,1
6607,290,18,2022-11-12,4,0
6608,337,7,2023-03-19,1,1
6609,1046,1,2024-02-27,10,1
6610,151,4,2022-05-25,9,0
6611,1124,20,2024-09-09,6,1
6612,372,4,2022-08-20,4,1
6613,1172,19,2024-08-26,2,0
6614,100,16,2023-11-01,2,0
6615,1090,20,2022-05-25,3,1
6616,1014,1,2022-02-14,8,0
6617,1170,8,2023-04-15,4,0
6618,1271,1,2022-09-11,3,1
6619,552,18,2024-05-12,8,0
6620,449,2,2022-05-07,6,1
6621,442,5,2023-03-30,7,1
6622,997,14,2023-07-26,5,0
6623,1456,7,2022-01-17,4,0
6624,517,5,2024-08-13,2,1
6625,207,1,2022-07-29,10,1
6626,908,3,2024-11-08,6,1
6627,544,9,2023-11-17,9,0
6628,898,8,2022-07-15,3,1
6629,695,1,2023-04-03,5,0
6630,50,19,2023-05-19,2,1
6631,85,11,2023-05-10,2,0
6632,743,10,2023-08-17,7,0
6633,511,8,2023-08-25,2,0
6634,1039,12,2024-07-11,10,0
6635,171,7,2022-11-24,5,0
6636,1089,16,2022-01-23,2,0
6637,364,2,2023-08-26,4,0
6638,491,13,2023-09-04,7,0
6639,410,5,2023-07-25,9,1
6640,537,1,2024-09-12,7,0
6641,444,2,2024-06-17,9,0
6642,457,19,2024-11-07,2,0
6643,113,10,2022-01-12,1,1
6644,573,18,2024-08-29,8,1
6645,433,11,2024-11-16,4,1
6646,303,7,2022-11-07,4,0
6647,856,10,2024-08-19,3,1
6648,732,6,2024-02-20,9,0
6649,282,15,2022-12-12,10,0
6650,639,18,2024-11-16,7,0
6651,795,4,2022-03-25,8,1
6652,351,13,2022-03-06,8,0
6653,158,15,2024-11-29,8,1
6654,783,15,2023-03-09,9,0
6655,1458,14,2024-03-02,2,1
6656,420,7,2022-01-17,2,0
6657,1321,16,2022-06-19,4,0
6658,47,5,2023-06-01,7,0
6659,1259,15,2022-08-02,1,0
6660,662,19,2022-01-20,4,0
6661,1041,12,2023-09-19,2,0
6662,1181,10,2022-03-16,3,1
6663,1232,12,2024-04-20,4,1
6664,446,2,2023-09-03,9,1
6665,1160,10,2023-09-23,5,0
6666,371,17,2022-07-11,2,1
6667,837,20,2022-09-17,10,0
6668,7,13,2024-07-19,9,0
6669,352,13,2023-10-27,9,0
6670,610,3,2024-11-16,9,1
6671,584,13,2024-05-25,2,1
6672,918,5,2023-05-27,5,0
6673,407,5,2024-08-04,10,0
6674,644,7,2022-08-22,8,0
6675,1371,12,2023-12-06,3,1
6676,993,9,2023-11-16,1,1
6677,279,17,2024-12-21,1,1
6678,210,13,2024-10-07,6,0
6679,390,14,2022-07-19,6,1
6680,138,17,2022-03-20,4,1
6681,511,11,2024-11-22,7,1
6682,1258,11,2023-04-21,8,0
6683,844,4,2023-02-27,3,0
6684,1432,9,2022-01-28,3,0
6685,359,17,2024-05-06,6,1
6686,805,9,2022-12-06,7,1
6687,889,8,2024-03-05,1,1
6688,1165,18,2022-07-25,1,0
6689,959,10,2022-12-10,2,1
6690,1075,16,2022-04-12,4,0
6691,585,1,2024-02-26,8,0
6692,1364,20,2022-08-26,9,1
6693,1414,9,2024-05-05,7,0
6694,883,19,2022-10-17,8,1
6695,1321,10,2024-12-28,9,1
6696,1479,16,2022-06-17,3,1
6697,1164,20,2024-08-21,8,1
6698,626,3,2023-08-29,4,1
6699,868,15,2022-11-19,4,0
6700,59,7,2023-06-25,8,0
6701,746,19,2023-09-29,10,1
6702,1183,10,2024-04-19,10,1
6703,442,7,2024-05-22,5,0
6704,51,5,2022-11-24,5,1
6705,1019,19,2024-10-09,6,0
6706,649,16,2022-02-21,6,0
6707,811,11,2022-12-07,1,0
6708,1069,7,2024-04-20,6,1
6709,454,13,2024-09-23,7,1
6710,616,9,2023-02-17,10,1
6711,835,4,2022-07-29,9,1
6712,1467,19,2024-12-31,5,1
6713,1365,18,2024-10-23,5,1
6714,66,11,2022-04-12,2,1
6715,1026,2,2022-07-13,4,0
6716,349,2,2023-11-18,10,0
6717,1192,10,2023-12-23,7,1
6718,1368,13,2023-06-21,8,0
6719,811,2,2024-10-12,5,1
6720,505,6,2024-10-31,3,0
6721,1048,16,2022-08-11,2,0
6722,956,7,2024-08-05,10,1
6723,431,3,2024-02-08,7,1
6724,108,3,2024-11-29,2,1
6725,716,11,2024-11-10,3,0
6726,11,12,2023-10-18,4,0
6727,477,10,2023-02-07,5,1
6728,689,8,2022-03-17,9,0
6729,1285,18,2023-11-22,7,1
6730,1395,9,2023-03-04,1,1
6731,83,4,2024-04-12,4,1
6732,215,14,2023-02-07,2,0
6733,641,1,2024-04-09,10,1
6734,1297,7,2023-08-05,3,0
6735,1480,9,2024-12-12,1,0
6736,355,9,2022-11-17,3,0
6737,1482,4,2022-03-22,4,0
6738,54,9,2023-01-02,6,1
6739,231,3,2024-10-27,1,1
6740,804,15,2022-07-15,9,0
6741,1027,3,2022-10-08,4,0
6742,213,7,2022-07-02,7,1
6743,578,9,2023-08-28,5,0
6744,588,2,2024-06-05,5,1
6745,1278,4,2023-12-19,7,1
6746,594,1,2024-05-16,3,1
6747,125,6,2022-05-17,10,0
6748,40,1,2023-11-07,10,1
6749,64,12,2022-12-11,3,1
6750,1088,19,2022-12-05,8,0
6751,29,9,2023-09-26,6,1
6752,1422,6,2024-11-29,2,1
6753,1307,1,2022-02-16,4,0
6754,1437,3,2023-10-13,9,1
6755,821,5,2024-08-05,10,1
6756,669,4,2022-08-14,10,1
6757,1271,16,2023-04-22,9,0
6758,952,5,2022-01-13,4,1
6759,158,3,2022-12-04,10,0
6760,717,14,2022-08-29,8,1
6761,114,14,2023-01-24,7,0
6762,985,9,2023-03-27,10,0
6763,359,12,2024-01-14,5,1
6764,975,20,2022-08-01,1,1
6765,711,8,2022-02-07,5,0
6766,73,12,2023-03-15,1,0
6767,34,2,2023-04-30,7,1
6768,827,15,2024-12-09,9,1
6769,406,17,2022-08-01,9,0
6770,657,3,2024-05-09,6,0
6771,163,18,2024-03-31,7,1
6772,329,1,2024-08-12,3,0
6773,88,13,2024-02-29,8,0
6774,3,8,2022-11-21,1,0
6775,343,19,2022-12-20,4,0
6776,633,1,2022-03-12,7,0
6777,450,17,2023-01-26,5,0
6778,1069,15,2022-09-19,2,0
6779,1330,13,2023-07-23,6,0
6780,212,2,2024-05-03,4,1
6781,970,16,2023-07-06,9,0
6782,316,6,2023-10-08,9,1
6783,620,17,2022-10-31,9,0
6784,728,2,2022-07-31,9,1
6785,229,20,2022-02-16,4,0
6786,117,19,2023-02-11,2,0
6787,1235,4,2022-05-03,6,1
6788,969,17,2024-08-09,3,0
6789,40,13,2024-07-20,1,1
6790,590,1,2023-07-04,7,1
6791,1035,17,2023-12-19,8,0
6792,909,8,2023-12-01,1,1
6793,209,13,2024-12-02,4,1
6794,826,19,2023-07-30,6,1
6795,1284,12,2023-02-21,1,1
6796,674,2,2022-06-02,5,1
6797,55,2,2024-06-25,1,0
6798,897,7,2022-06-28,4,0
6799,987,2,2022-05-29,7,1
6800,1204,6,2022-09-05,7,0
6801,1194,14,2024-08-16,1,1
6802,433,9,2022-09-18,4,0
6803,1034,20,2022-02-27,2,0
6804,1306,16,2024-07-30,2,1
6805,920,10,2024-06-11,2,1
6806,729,5,2024-11-13,10,1
6807,1304,8,2024-07-19,1,1
6808,1420,6,2022-05-10,10,0
6809,910,4,2022-05-04,2,0
6810,1153,1,2022-03-01,6,0
6811,269,8,2024-10-13,9,1
6812,739,10,2023-02-08,5,1
6813,91,13,2022-07-22,3,0
6814,107,1,2024-01-25,8,1
6815,596,18,2024-12-31,3,1
6816,738,9,2022-08-25,6,0
6817,980,4,2023-06-07,7,1
6818,650,10,2022-06-13,6,0
6819,1455,16,2023-09-19,2,1
6820,990,3,2024-07-21,1,0
6821,315,16,2024-07-07,1,0
6822,771,17,2023-06-30,7,0
6823,1350,2,2022-07-22,7,0
6824,351,5,2024-06-08,5,0
6825,791,19,2024-05-20,9,0
6826,294,20,2023-02-16,10,0
6827,1235,2,2024-10-04,2,0
6828,1335,3,2022-08-03,4,1
6829,59,2,2022-05-23,7,0
6830,483,2,2023-02-06,10,1
6831,1174,8,2023-02-15,3,0
6832,1421,5,2024-09-10,3,1
6833,685,18,2022-11-04,9,1
6834,406,15,2023-09-01,4,1
6835,375,3,2024-02-26,8,0
6836,1302,11,2024-08-11,10,0
6837,622,2,2023-08-20,5,0
6838,1,9,2022-01-26,2,1
6839,522,4,2023-02-05,8,1
6840,1006,13,2023-01-11,9,0
6841,1386,12,2024-10-20,5,0
6842,137,10,2024-08-24,6,1
6843,631,6,2023-04-17,7,0
6844,1350,9,2024-04-15,10,1
6845,865,17,2023-06-27,8,0
6846,243,6,2022-05-18,2,0
6847,285,10,2024-05-30,10,0
6848,623,3,2022-02-25,3,1
6849,1265,9,2024-08-04,8,1
6850,1316,7,2023-08-09,1,1
6851,698,14,2023-10-06,10,1
6852,1300,4,2024-08-24,5,0
6853,854,6,2022-06-27,4,1
6854,1122,5,2023-12-04,5,0
6855,1124,5,2024-06-22,8,1
6856,593,16,2023-12-16,10,1
6857,685,7,2024-06-23,3,0
6858,962,7,2022-11-13,7,1
6859,374,9,2024-02-05,5,1
6860,1139,16,2024-03-23,10,0
6861,628,9,2024-04-15,8,1
6862,962,8,2024-05-31,6,0
6863,1301,15,2023-08-14,3,1
6864,786,7,2023-05-12,10,1
6865,949,8,2023-07-06,3,0
6866,1227,5,2024-08-06,9,1
6867,1213,14,2024-08-18,6,0
6868,128,20,2022-03-16,3,0
6869,739,19,2022-04-22,10,0
6870,604,2,2023-09-27,8,0
6871,1008,12,2022-07-12,1,1
6872,118,17,2024-11-14,8,0
6873,1059,1,2023-05-03,6,1
6874,242,10,2024-11-20,3,0
6875,530,7,2023-05-04,1,1
6876,541,18,2023-12-10,9,0
6877,921,17,2022-04-25,6,0
6878,731,2,2023-05-16,4,0
6879,1036,8,2024-07-25,8,1
6880,896,2,2022-02-05,10,1
6881,1172,9,2023-10-04,6,0
6882,30,8,2022-05-14,3,0
6883,1165,10,2022-12-06,5,1
6884,224,6,2023-09-03,6,1
6885,320,19,2022-01-07,5,0
6886,556,11,2022-02-09,2,0
6887,1198,3,2022-05-28,7,1
6888,792,4,2023-08-15,2,0
6889,1236,13,2023-08-30,10,1
6890,1068,3,2024-06-30,1,0
6891,261,1,2022-05-03,5,0
6892,1309,16,2023-06-23,8,0
6893,390,10,2022-12-16,9,1
6894,930,10,2023-05-05,6,0
6895,190,19,2024-01-25,7,1
6896,336,17,2022-07-30,1,0
6897,609,16,2023-02-01,4,0
6898,85,5,2024-10-18,6,0
6899,1464,14,2024-12-25,6,0
6900,511,3,2024-03-28,7,0
6901,1224,12,2023-08-12,4,0
6902,1220,20,2024-08-19,10,1
6903,1450,5,2022-11-19,9,1
6904,1051,3,2022-05-15,10,0
6905,143,11,2022-05-05,1,1
6906,561,11,2024-09-03,3,1
6907,651,11,2024-05-07,1,1
6908,1182,5,2022-01-07,8,0
6909,509,8,2023-01-21,3,1
6910,457,1,2023-11-27,2,1
6911,1327,15,2022-05-07,4,0
6912,330,1,2023-06-06,7,1
6913,1252,18,2023-09-23,1,1
6914,697,9,2022-08-01,9,0
6915,799,4,2024-07-13,7,0
6916,1055,19,2022-05-16,3,0
6917,905,5,2022-09-27,10,1
6918,907,1,2024-12-08,5,1
6919,60,18,2023-12-14,2,1
6920,1083,14,2022-09-27,6,1
6921,1118,2,2023-03-24,7,1
6922,492,3,2023-08-04,1,1
6923,575,16,2024-07-22,1,1
6924,1451,10,2023-09-28,5,0
6925,755,10,2023-12-31,2,0
6926,626,3,2022-01-17,7,0
6927,951,18,2022-08-20,4,0
6928,37,2,2022-11-29,3,1
6929,55,19,2023-08-29,1,0
6930,1080,2,2024-09-14,3,0
6931,1246,3,2024-02-27,2,0
6932,1184,17,2022-02-15,2,0
6933,1354,2,2022-10-18,5,0
6934,259,15,2023-01-31,2,0
6935,656,10,2022-01-22,7,0
6936,344,18,2024-02-21,3,1
6937,1078,8,2022-10-25,7,0
6938,967,19,2022-01-27,2,0
6939,834,18,2023-02-05,7,1
6940,579,11,2022-11-19,6,0
6941,1041,6,2023-10-31,6,1
6942,1398,1,2024-08-08,1,0
6943,1178,3,2024-04-01,4,1
6944,1268,10,2023-10-12,2,0
6945,261,13,2024-12-07,8,0
6946,428,4,2023-06-11,1,0
6947,883,18,2022-12-02,8,1
6948,1072,4,2024-09-18,7,1
6949,872,20,2022-01-01,5,0
6950,1002,4,2022-09-24,8,0
6951,157,3,2022-07-19,3,1
6952,644,19,2023-05-08,3,0
6953,379,19,2023-11-05,1,0
6954,1431,7,2022-04-01,3,1
6955,507,14,2023-04-08,7,0
6956,776,18,2023-04-05,3,1
6957,215,9,2023-03-14,9,1
6958,405,20,2022-04-08,1,0
6959,1139,18,2022-04-01,4,1
6960,1291,4,2023-07-05,7,1
6961,302,15,2023-11-29,7,1
6962,88,9,2022-05-07,2,0
6963,1343,9,2023-02-15,2,0
6964,1372,20,2023-04-22,2,1
6965,1307,16,2024-01-15,10,1
6966,1412,14,2022-05-08,2,0
6967,707,14,2022-09-18,6,0
6968,930,5,2022-04-14,8,0
6969,201,13,2022-08-24,2,0
6970,357,4,2022-05-31,2,0
6971,753,16,2024-12-14,8,1
6972,282,18,2022-02-07,9,0
6973,904,5,2022-03-30,3,1
6974,79,11,2022-11-20,3,1
6975,1139,16,2023-04-04,4,0
6976,80,17,2024-12-21,1,1
6977,872,2,2024-03-24,9,0
6978,1091,10,2022-05-12,4,1
6979,342,13,2023-06-12,5,0
6980,215,10,2024-03-22,9,0
6981,1357,14,2022-06-06,1,1
6982,1327,5,2024-10-08,8,0
6983,1248,8,2023-04-25,9,0
6984,400,3,2022-08-30,5,0
6985,1366,12,2022-03-22,9,0
6986,1458,19,2024-07-22,8,0
6987,1404,15,2024-06-09,3,1
6988,971,15,2024-03-21,10,1
6989,1207,17,2024-06-16,6,0
6990,692,12,2023-11-02,6,0
6991,86,3,2024-03-13,5,1
6992,502,12,2023-06-20,10,1
6993,25,6,2023-02-18,8,1
6994,786,10,2022-05-14,10,1
6995,1182,8,2022-09-19,7,1
6996,2,2,2023-05-12,10,1
6997,1224,13,2024-11-15,10,0
6998,609,13,2024-05-22,1,0
6999,373,1,2022-08-22,2,1
7000,1091,17,2023-11-09,9,0
7001,1158,4,2022-04-30,4,1
7002,898,20,2022-01-13,7,1
7003,195,3,2023-07-04,3,0
7004,1377,6,2024-03-25,8,0
7005,415,4,2023-12-29,4,1
7006,1392,6,2024-01-05,5,1
7007,131,10,2022-03-28,3,0
7008,1212,3,2022-11-05,5,0
7009,71,14,2024-02-18,5,0
7010,1265,1,2023-05-22,8,1
7011,1294,18,2022-09-21,6,1
7012,228,15,2022-04-12,8,1
7013,296,8,2023-06-06,5,0
7014,93,20,2023-11-23,4,0
7015,896,20,2024-04-21,7,1
7016,1217,20,2024-11-09,4,1
7017,1254,19,2024-03-29,9,0
7018,1355,4,2024-03-10,3,0
7019,500,12,2023-11-27,5,0
7020,880,16,2024-12-17,9,0
7021,281,14,2022-08-25,1,0
7022,315,14,2022-07-02,7,1
7023,484,13,2024-11-30,9,1
7024,915,18,2023-08-23,7,1
7025,391,17,2024-01-16,3,0
7026,1284,10,2022-07-20,2,1
7027,173,12,2024-05-25,9,0
7028,496,1,2024-12-27,6,0
7029,884,10,2024-05-20,9,1
7030,283,6,2023-12-29,2,0
7031,1101,19,2023-01-30,8,0
7032,1349,16,2022-03-15,2,1
7033,521,8,2024-10-05,4,1
7034,1324,2,2024-11-08,6,1
7035,143,1,2023-07-11,4,1
7036,779,11,2022-10-07,7,1
7037,498,5,2023-06-01,2,0
7038,996,17,2023-06-30,2,1
7039,951,3,2024-10-02,5,0
7040,426,15,2022-04-05,5,0
7041,1398,8,2023-06-28,1,1
7042,81,6,2023-05-19,3,0
7043,1320,4,2023-02-13,3,0
7044,1300,3,2022-02-04,1,0
7045,1183,3,2023-04-14,2,1
7046,269,10,2024-02-05,8,1
7047,1466,17,2023-03-10,6,1
7048,1217,12,2023-01-18,7,0
7049,65,10,2023-05-01,5,1
7050,1423,2,2023-08-10,5,1
7051,720,12,2023-03-04,2,0
7052,710,13,2023-10-24,6,0
7053,1109,20,2022-08-22,8,0
7054,121,9,2023-10-31,3,0
7055,312,20,2022-12-08,1,0
7056,1493,17,2024-10-25,2,1
7057,483,4,2023-07-30,7,0
7058,1248,20,2024-09-30,9,0
7059,788,9,2022-03-20,8,1
7060,604,3,2022-05-24,6,0
7061,78,1,2022-09-01,3,1
7062,786,9,2024-04-29,6,1
7063,1497,17,2023-06-25,3,0
7064,861,6,2023-07-13,10,0
7065,153,4,2023-10-14,4,0
7066,944,1,2022-06-07,10,1
7067,171,13,2023-01-29,2,0
7068,937,17,2023-01-19,9,1
7069,67,5,2024-04-26,8,1
